#Zk_Abs,0,re(Mode(1)),vpc
0.27411795156784646,0,790,0.2868034026033295
0.2720867358840369,0,791,0.2867995737458578
0.27005552020022733,0,792,0.28679574488838616
0.2680243045164178,0,793,0.28679191603091453
0.2661339259367641,0,794,0.28678504083339507
0.2645113174808318,0,795,0.2867723737044354
0.26288870902489947,0,796,0.28675970657547584
0.26126610056896715,0,797,0.2867470394465162
0.25964349211303484,0,798,0.2867343723175566
0.2580208836571025,0,799,0.28672170518859696
0.2563982752011702,0,800,0.2867090380596374
0.2547756667452379,0,801,0.28669637093067774
0.25315305828930557,0,802,0.28668370380171815
0.2515304498333733,0,803,0.28667103667275845
0.24990784137744113,0,804,0.2866583695437987
0.24828523292150895,0,805,0.286645702414839
0.24666262446557674,0,806,0.2866330352858793
0.24504001600964453,0,807,0.28662036815691955
0.24341740755371236,0,808,0.28660770102795985
0.24179479909778015,0,809,0.2865950338990001
0.24017219064184797,0,810,0.2865823667700404
0.23854958218591577,0,811,0.28656969964108064
0.2371327879589355,0,812,0.2865486585594195
0.23579159608360484,0,813,0.2865245414488557
0.2344504042082742,0,814,0.28650042433829187
0.23310921233294354,0,815,0.28647630722772804
0.2317680204576129,0,816,0.2864521901171643
0.23042682858228225,0,817,0.28642807300660045
0.22908563670695162,0,818,0.2864039558960366
0.22774444483162096,0,819,0.2863798387854728
0.22640325295629035,0,820,0.28635572167490897
0.22506206108095986,0,821,0.28633160456434503
0.22372086920562936,0,822,0.28630748745378115
0.22237967733029887,0,823,0.2862833703432172
0.22103848545496838,0,824,0.2862592532326533
0.21969729357963788,0,825,0.28623513612208934
0.2183561017043074,0,826,0.2862110190115254
0.2170149098289769,0,827,0.2861869019009615
0.2156737179536464,0,828,0.2861627847903976
0.2145127441370886,0,829,0.28612532016834813
0.21343265032286227,0,830,0.28608186532108254
0.21235255650863594,0,831,0.28603841047381695
0.2112724626944096,0,832,0.28599495562655136
0.21019236888018328,0,833,0.28595150077928577
0.20911227506595695,0,834,0.2859080459320201
0.20803218125173062,0,835,0.28586459108475454
0.2069520874375043,0,836,0.28582113623748895
0.20587199362327804,0,837,0.28577768139022336
0.20479189980905185,0,838,0.28573422654295777
0.20371180599482566,0,839,0.2856907716956922
0.20263171218059944,0,840,0.2856473168484266
0.20155161836637325,0,841,0.285603862001161
0.20047152455214706,0,842,0.2855604071538954
0.19939143073792087,0,843,0.28551695230662977
0.19831133692369465,0,844,0.2854734974593642
0.19759094011984343,0,845,0.28541672016645075
0.19715402143043614,0,846,0.285349443420767
0.19671710274102883,0,847,0.2852821666750832
0.19628018405162154,0,848,0.2852148899293995
0.19584326536221425,0,849,0.28514761318371573
0.19540634667280693,0,850,0.285080336438032
0.19496942798339964,0,851,0.28501305969234825
0.19453250929399232,0,852,0.2849457829466645
