#Zk_Abs,0,re(Mode(1)),vpc
0.34771701419705725,0,770,0.28708116863836997
0.34492664720903016,0,771,0.287083665349313
0.3421362802210031,0,772,0.28708616206025606
0.339345913232976,0,773,0.28708865877119905
0.336555546244949,0,774,0.2870911554821421
0.33376517925692195,0,775,0.28709365219308514
0.33097481226889486,0,776,0.2870961489040281
0.3286845953631968,0,777,0.2870972235652027
0.32655254210046786,0,778,0.287097848528217
0.3244204888377389,0,779,0.2870984734912313
0.32228843557500997,0,780,0.28709909845424564
0.320156382312281,0,781,0.2870997234172599
0.318024329049552,0,782,0.28710034838027426
0.3158922757868231,0,783,0.28710097334328855
0.31376022252409413,0,784,0.2871015983063029
0.3116281692613652,0,785,0.28710222326931717
0.3094961159986363,0,786,0.28710284823233145
0.3073640627359075,0,787,0.2871034731953456
0.3052320094731787,0,788,0.28710409815835986
